agbd,agbd_se,agbd_pi_lower,agbd_pi_upper,sensitivity,se_ratio,pft_class,landsat_treecover,B2,B3,B4,B5,B6,B7,B8,B8A,B11,B12,NDVI,NDRE,NBR,NDMI,EVI,VV_mean,VH_mean,VV_std,VV_VH_ratio,HH_db,HV_db,HH_HV_db,elev,slope,northness,eastness
55.90260314941406,7.210093021392822,9.34947395324707,141.512848,0.9702290296554564,0.1289736728082149,4.0,71.0,211.8423313878081,371.6720168612194,284.930528534371,696.6399156939042,1958.1475356679643,2433.8103112840467,2422.1819066147864,2612.3921854734112,1307.433527885863,630.4368514915695,0.7889597122041364,0.5526756187106016,0.5863064443227062,0.2982730883919077,2.1182425017426354,-11.55720147641092,-16.627418662421984,2.3345163484681444,5.070217186011069,-3.495989668450404,-9.125588624333956,5.629598955883551,418.4280155642024,21.36810122173275,-0.6225043321487576,0.7544914602481858
99.88928985595705,7.205855846405029,31.099008560180664,207.71372985839844,0.9619320034980774,0.0721377008395506,4.0,78.0,297.8786108406362,462.9524505030834,311.76679649464467,748.5782213567026,2406.3266796494645,2946.1114897760463,3011.3461538461547,3140.98247322298,1623.9610516066211,804.804771178189,0.8135628357186788,0.6026916378310746,0.5773320290201414,0.2950076333594241,2.595915627109709,-7.44764883728106,-14.03226028450774,3.149556363526215,6.584611447226684,-8.076411919556307,-13.31724664811803,5.240834728561721,287.6897111327491,7.875971060107178,0.6775347580056572,-0.7052495917226242
125.853821,7.208209991455078,46.238949,244.515625,0.9536749720573424,0.0572740077351115,4.0,55.0,197.9602788586252,358.0515564202334,245.26702334630343,656.8881322957201,2070.629701686122,2525.510214007782,2606.344033722439,2773.331712062257,1372.9552529182884,628.393158236057,0.8259386844709714,0.594942365799977,0.6100511099940077,0.3113713077034407,2.276611736306569,-9.653194754730391,-15.23041060299422,2.398195605010647,5.577215848263825,-4.272844544981985,-7.329542731863554,3.056698186881571,659.7548638132295,14.784895471870971,-0.3722384958691866,0.72217772550539
93.359673,7.208942890167236,27.4945011138916,198.275757,0.9562450051307678,0.0772160553102186,4.0,63.0,223.43470149253724,385.61137248539904,262.51030175210906,685.586713173264,2019.7086307592467,2457.9906716417904,2488.080791693705,2679.6905418559368,1278.8912232316677,603.4719338092148,0.8077641520341494,0.5665667709734428,0.60893658724734,0.3208167933329236,2.327541983349505,-13.465176689881414,-18.630289425110327,3.102838071665485,5.165112735228912,-6.598659661734636,-8.924771027868555,2.326111366133922,573.4245619727451,19.292740889294897,0.0279953330668597,0.9787811038731812
120.186211,7.209106922149658,42.825714111328125,236.59844970703125,0.9552109837532043,0.0599823131110818,7.0,0.0,195.04353818712497,373.9845143505757,210.37141235608885,708.9684611642615,2376.401816118048,3203.000162153396,3200.596805578077,3503.329414626236,1680.1985568347657,718.459380574023,0.8710863894420605,0.628954526838211,0.6200704207681496,0.2962199400691752,2.480699601641324,-8.145499679396313,-14.00529498240054,2.0712777725059,5.859795303004228,-8.503922793858544,-12.662443088439964,4.158520294581414,230.94373277120155,13.181307285593991,-0.7353145755768334,-0.6305544461330059
158.757462,7.209334850311279,66.92906951904297,289.638916,0.9679329991340636,0.0454107123455962,4.0,77.0,205.54024667315807,326.2335280753003,190.9720869847453,589.0925024342746,2190.0306718597863,2898.002758844531,2849.5079519636483,3197.553067185979,1737.060370009737,735.787731256086,0.8734715014744098,0.6552331752922285,0.5860554598844846,0.2387717713437185,2.723142324546383,-9.010153578095789,-15.659198275343744,2.2055596638449413,6.649044697247956,-6.1719522404811045,-10.992039196590389,4.820086956109285,337.31661798117506,10.604211889741794,-0.2301247760337648,0.9233907778455
101.698723,7.20582914352417,32.112309,210.319153,0.9613969922065736,0.0708539702072164,4.0,55.0,385.7959084266927,617.5517129404126,454.1097580776101,1061.6215294690696,2526.1787627861668,3088.558532229258,3030.563240785842,3349.793148238351,2163.095794771879,1165.521837960708,0.7389367177146676,0.4823095576711747,0.444058568330151,0.1662705003437725,2.2557473711683897,-6.009708768430943,-13.17161814021804,2.931543982549984,7.161909371787092,-3.144556836559382,-8.827038678860934,5.682481842301552,461.80646208800135,22.75187588821933,0.8306617256049489,-0.502079326661883
91.96770477294922,7.206792831420898,26.74831771850586,196.226334,0.9540839791297911,0.0783613605216351,4.0,54.0,435.82726089785297,699.4007807417047,611.2826935588811,1271.328074170462,2863.0418022121025,3403.589459986989,3460.579212752115,3758.431522446325,2790.618249837346,1541.075797007157,0.7048287176657676,0.4661942366123005,0.386618164224364,0.1102260444095467,1.9010365196992167,-14.756138573622808,-21.369736215748738,5.055098676536789,6.613597642125931,-4.685358636619415,-10.301011886602762,5.615653249983349,449.6208523096943,18.83315376407075,0.7451427852369992,0.538891544963697
51.57686233520508,7.211372852325439,7.62973690032959,134.588043,0.9567890167236328,0.1398152720145447,4.0,86.0,364.9270274662766,614.7577604420609,481.40069884609136,1115.1961644726152,2601.0734601007644,3089.034454737526,3183.262067284252,3442.185194214205,2381.8566552901025,1274.505525759792,0.7360986279490246,0.4798355646275269,0.4266744065301271,0.1426511350753102,2.030030825078055,-4.516970534275661,-11.56302707654897,3.14170841642324,7.0460565422733055,-9.885530752894123,-15.977635028008306,6.092104275114182,385.5142207053471,20.15773833392792,-0.0870534466339345,-0.9386017204253884
155.52622985839844,7.21094799041748,64.828911,285.285339,0.9626830220222472,0.0463645369173151,4.0,59.0,220.4247407407408,381.2988148148149,203.0370370370371,687.6414814814815,2405.013037037037,3047.6287407407417,2989.413777777778,3319.700888888889,1604.6204444444445,646.7437037037039,0.8725686263293837,0.6252844286923203,0.6434259283794787,0.3004356929651989,2.734665243141467,-7.653747221856274,-14.01090353097857,2.098738839704638,6.3571563091222965,-4.061116753425506,-10.55348598525998,6.49236923183447,478.7211851851852,16.810138160705574,-0.4374659367516508,-0.8091788770031025
132.339828,7.209290981292725,50.19775772094727,253.534698,0.9569910168647766,0.0544751841910247,4.0,63.0,196.2015227604082,365.6876721205248,230.36983638425403,702.3928397861655,2285.450996274097,2946.0330471407747,2902.104649279119,3186.7343269075004,1567.5723311193908,716.2203142718289,0.8515832481418548,0.6085289406289411,0.6022781862886929,0.2974781395402203,2.3729854890787894,-14.465263715116247,-20.48662488114268,3.613314017523048,6.021361166026431,-5.153864464135967,-9.093757271560213,3.939892807424246,588.6939899562611,26.440359201497703,0.0977511921487408,0.9802316525765404
